,counter_id,daily_range_high,daily_range_low,ticker,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time,name
2793,10,419.02,419.02,NICO,419,419.02,419.02,419.02,86914,10,2.39,7.11,14.06,4.8,437055.08,31096,1043041096,1/3/2025,14:56:21,NICO HOLDINGS PLC
2794,11,440,440,NITL,0,440,440,440,1289,6.5,1.48,36.2,2.76,1.32,59400,21504.55,135000000,1/3/2025,14:56:21,NATIONAL INVESTMENT TRUST PLC
2795,12,,,OMU,1950.01,0,1950.01,1950.01,0,63.37,3.25,4.55,21.99,1.97,27955.99,1271.4,14336331,1/3/2025,14:56:21,OLD MUTUAL LIMITED
2796,13,2499.79,2499.79,PCL,0,2499.79,2499.79,2499.79,45,46,1.84,13.45,7.44,1.14,300614.3,40421,120255820,1/3/2025,14:56:21,PRESS CORPORATION PLC
2797,14,,,STANDARD,6483.95,0,6483.95,6483.95,0,108.24,1.67,3.45,28.97,7.85,1521576.63,52520,234668162,1/3/2025,14:56:21,STANDARD BANK MALAWI PLC
2798,15,240.09,240.09,SUNBIRD,240.09,0,240.08,240.09,6000,7.7,3.21,8.36,11.96,1.29,62803.36,5251.9,261582580,1/3/2025,14:56:21,SUNBIRD TOURISM PLC
2799,16,24.99,24.99,TNM,0,24.99,25,24.99,167966,0,0,-1.9,-52.71,6.01,250910.85,-4760,10040450000,1/3/2025,14:56:21,TELEKOM NETWORKS MALAWI PLC
2800,1,90,90,AIRTEL,89.99,90,90,90,158576,0,0,-1.56,-64.18,-93.34,990000,-15424.24,11000000000,1/2/2025,14:37:37,AIRTEL MALAWI PLC
2801,2,,,BHL,,,14.55,14.55,0,0,0,-0.93,-107.89,12.42,85528.61,-792.76,5878254935,1/2/2025,14:37:37,BLANTYRE HOTELS PLC
2802,3,148.23,148.22,FDHB,0,148.22,148.23,148.22,1094891,3.28,2.21,3.48,28.69,17.42,1022870.85,35646.93,6901031250,1/2/2025,14:37:37,FDH BANK PLC
2803,4,555,555,FMBCH,0,555,555,555,840,10.99,1.98,4.42,22.63,5.9,1364328.75,60287.2,2458250000,1/2/2025,14:37:37,FMB CAPITAL HOLDINGS PLC
2804,5,18.05,18.05,ICON,0,18.05,18.05,18.05,290,0.27,1.5,15.89,6.29,1,120574,19159.35,6680000000,1/2/2025,14:37:37,ICON PROPERTIES PLC
2805,6,1355.08,1355.08,ILLOVO,0,1355.08,1355.08,1355.08,15820,5,0.37,2.34,42.72,6.5,966774.23,22632,713444391,1/2/2025,14:37:37,ILLOVO SUGAR MALAWI PLC
2806,7,18.53,18.53,MPICO,18.53,0,18.53,18.53,5000,0.38,2.05,12.84,7.79,0.74,42582.82,5468.81,2298047460,1/2/2025,14:37:37,MALAWI PROPERTY INVESTMENT COMPANY PLC
2807,8,3462.17,3462.17,NBM,3462.17,0,3462.17,3462.17,147,102.8,2.97,4.47,22.38,7.83,1616597.06,72245,466931738,1/2/2025,14:37:37,NATIONAL BANK OF MALAWI
2808,9,174.07,174,NBS,174.01,200,174.07,174,3274562,4.54,2.61,5.8,17.24,10.12,506439.76,29378,2910573356,1/2/2025,14:37:37,NBS BANK PLC
2809,10,419.02,419.01,NICO,419,419.02,419.02,419.02,20714,10,2.39,7.11,14.06,4.8,437055.08,31096,1043041096,1/2/2025,14:37:37,NICO HOLDINGS PLC
2810,11,440,440,NITL,0,440,440,440,602,6.5,1.48,36.2,2.76,1.32,59400,21504.55,135000000,1/2/2025,14:37:37,NATIONAL INVESTMENT TRUST PLC
2811,12,,,OMU,1950.01,0,1950.01,1950.01,0,63.37,3.25,4.55,21.99,1.97,27955.99,1271.4,14336331,1/2/2025,14:37:37,OLD MUTUAL LIMITED
2812,13,,,PCL,2499.79,0,2499.79,2499.79,0,46,1.84,13.45,7.44,1.14,300614.3,40421,120255820,1/2/2025,14:37:37,PRESS CORPORATION PLC
2813,14,,,STANDARD,6483.95,0,6483.95,6483.95,0,108.24,1.67,3.45,28.97,7.85,1521576.63,52520,234668162,1/2/2025,14:37:37,STANDARD BANK MALAWI PLC
2814,15,,,SUNBIRD,240.08,0,240.08,240.08,0,7.7,3.21,8.36,11.96,1.29,62800.75,5251.9,261582580,1/2/2025,14:37:37,SUNBIRD TOURISM PLC
2815,16,25,25,TNM,0,25,24.99,25,168728,0,0,-1.9,-52.73,6.01,251011.25,-4760,10040450000,1/2/2025,14:37:37,TELEKOM NETWORKS MALAWI PLC
2816,1,90,89.99,AIRTEL,90,91.99,90,90,172384,0,0,-1.56,-64.18,-93.34,990000,-15424.24,11000000000,12/31/2024,14:38:57,AIRTEL MALAWI PLC
2817,2,,,BHL,,,14.55,14.55,0,0,0,-0.93,-107.89,12.42,85528.61,-792.76,5878254935,12/31/2024,14:38:57,BLANTYRE HOTELS PLC
2818,3,148.23,148.22,FDHB,0,148.23,148.23,148.23,81991,3.28,2.21,3.48,28.7,17.43,1022939.86,35646.93,6901031250,12/31/2024,14:38:57,FDH BANK PLC
2819,4,555,555,FMBCH,0,555,555,555,125317,10.99,1.98,4.42,22.63,5.9,1364328.75,60287.2,2458250000,12/31/2024,14:38:57,FMB CAPITAL HOLDINGS PLC
2820,5,18.05,18.05,ICON,0,18.05,18.05,18.05,40004950,0.27,1.5,15.89,6.29,1,120574,19159.35,6680000000,12/31/2024,14:38:57,ICON PROPERTIES PLC
2821,6,1355.08,1355.08,ILLOVO,1300,1355.08,1355.08,1355.08,1610,5,0.37,2.34,42.72,6.5,966774.23,22632,713444391,12/31/2024,14:38:57,ILLOVO SUGAR MALAWI PLC
2822,7,,,MPICO,18.53,0,18.53,18.53,0,0.38,2.05,12.84,7.79,0.74,42582.82,5468.81,2298047460,12/31/2024,14:38:57,MALAWI PROPERTY INVESTMENT COMPANY PLC
2823,8,3462.17,3462.16,NBM,3462.16,0,3462.14,3462.17,8433,102.8,2.97,4.47,22.38,7.83,1616597.06,72245,466931738,12/31/2024,14:38:57,NATIONAL BANK OF MALAWI
2824,9,200,173.99,NBS,0,174,173.98,174.07,1942084,4.54,2.61,5.8,17.25,10.13,506643.5,29378,2910573356,12/31/2024,14:38:57,NBS BANK PLC
2825,10,419.02,419.02,NICO,419,419.02,419.02,419.02,32045,10,2.39,7.11,14.06,4.8,437055.08,31096,1043041096,12/31/2024,14:38:57,NICO HOLDINGS PLC
2826,11,440,440,NITL,0,440,440,440,3149,6.5,1.48,36.2,2.76,1.32,59400,21504.55,135000000,12/31/2024,14:38:57,NATIONAL INVESTMENT TRUST PLC
2827,12,1950.01,1950.01,OMU,1950.01,0,1950.01,1950.01,262,63.37,3.25,4.55,21.99,1.97,27955.99,1271.4,14336331,12/31/2024,14:38:57,OLD MUTUAL LIMITED
2828,13,,,PCL,2499.8,0,2499.79,2499.79,0,46,1.84,13.45,7.44,1.14,300614.3,40421,120255820,12/31/2024,14:38:57,PRESS CORPORATION PLC
2829,14,6900,6000.18,STANDARD,6000.18,6900,6000.18,6483.95,30995,108.24,1.67,3.45,28.97,7.85,1521576.63,52520,234668162,12/31/2024,14:38:57,STANDARD BANK MALAWI PLC
2830,15,,,SUNBIRD,240.08,0,240.08,240.08,0,7.7,3.21,8.36,11.96,1.29,62800.75,5251.9,261582580,12/31/2024,14:38:57,SUNBIRD TOURISM PLC
2831,16,25,24.99,TNM,0,25,25.02,24.99,12856,0,0,-1.9,-52.71,6.01,250910.85,-4760,10040450000,12/31/2024,14:38:57,TELEKOM NETWORKS MALAWI PLC
2832,1,90,90,AIRTEL,0,90,90,90,279377,0,0,-1.56,-64.18,-93.34,990000,-15424.24,11000000000,12/30/2024,14:51:50,AIRTEL MALAWI PLC
2833,2,,,BHL,,,14.55,14.55,0,0,0,-0.93,-107.89,12.42,85528.61,-792.76,5878254935,12/30/2024,14:51:50,BLANTYRE HOTELS PLC
2834,3,148.23,148.22,FDHB,148.22,148.23,148.23,148.23,19399,3.28,2.21,3.48,28.7,17.43,1022939.86,35646.93,6901031250,12/30/2024,14:51:50,FDH BANK PLC
2835,4,555,555,FMBCH,485.02,555,555,555,1725,10.99,1.98,4.42,22.63,5.9,1364328.75,60287.2,2458250000,12/30/2024,14:51:50,FMB CAPITAL HOLDINGS PLC
2836,5,,,ICON,0,18.05,18.05,18.05,0,0.27,1.5,15.89,6.29,1,120574,19159.35,6680000000,12/30/2024,14:51:50,ICON PROPERTIES PLC
2837,6,1355.08,1355.08,ILLOVO,1300,1355.08,1355.09,1355.08,235,5,0.37,2.34,42.72,6.5,966774.23,22632,713444391,12/30/2024,14:51:50,ILLOVO SUGAR MALAWI PLC
2838,7,18.53,18.53,MPICO,18.53,0,18.53,18.53,10000,0.38,2.05,12.84,7.79,0.74,42582.82,5468.81,2298047460,12/30/2024,14:51:50,MALAWI PROPERTY INVESTMENT COMPANY PLC
2839,8,,,NBM,3462.15,0,3462.14,3462.14,0,102.8,2.97,4.47,22.38,7.83,1616583.05,72245,466931738,12/30/2024,14:51:50,NATIONAL BANK OF MALAWI
2840,9,173.99,173.98,NBS,173.99,0,157.61,173.98,5957123,4.54,2.61,5.8,17.24,10.12,506381.55,29378,2910573356,12/30/2024,14:51:50,NBS BANK PLC
2841,10,419.02,419.02,NICO,365.01,419.02,419.02,419.02,35611,10,2.39,7.11,14.06,4.8,437055.08,31096,1043041096,12/30/2024,14:51:50,NICO HOLDINGS PLC
2842,11,440.01,440,NITL,0,440,440,440,6024,6.5,1.48,36.2,2.76,1.32,59400,21504.55,135000000,12/30/2024,14:51:50,NATIONAL INVESTMENT TRUST PLC
2843,12,,,OMU,1950.01,0,1950.01,1950.01,0,63.37,3.25,4.55,21.99,1.97,27955.99,1271.4,14336331,12/30/2024,14:51:50,OLD MUTUAL LIMITED
2844,13,2499.79,2499.79,PCL,2499.79,0,2499.79,2499.79,73,46,1.84,13.45,7.44,1.14,300614.3,40421,120255820,12/30/2024,14:51:50,PRESS CORPORATION PLC
2845,14,,,STANDARD,6000.18,0,6000.18,6000.18,0,108.24,1.8,3.73,26.81,7.26,1408051.21,52520,234668162,12/30/2024,14:51:50,STANDARD BANK MALAWI PLC
2846,15,,,SUNBIRD,240.08,0,240.08,240.08,0,7.7,3.21,8.36,11.96,1.29,62800.75,5251.9,261582580,12/30/2024,14:51:50,SUNBIRD TOURISM PLC
2847,16,25.49,25,TNM,0,25,25.49,25.02,24701,0,0,-1.89,-52.78,6.02,251212.06,-4760,10040450000,12/30/2024,14:51:50,TELEKOM NETWORKS MALAWI PLC
2848,1,90,90,AIRTEL,0,90,90,90,1603,0,0,-1.56,-64.18,-93.34,990000,-15424.24,11000000000,12/27/2024,14:39:36,AIRTEL MALAWI PLC
2849,2,,,BHL,,,14.55,14.55,0,0,0,-6.49,-15.41,1.77,12218.37,-792.76,839750705,12/27/2024,14:39:36,BLANTYRE HOTELS PLC
2850,3,148.23,148.23,FDHB,148.2,148.23,148.23,148.23,55271,3.28,2.21,3.48,28.7,17.43,1022939.86,35646.93,6901031250,12/27/2024,14:39:36,FDH BANK PLC
2851,4,555,555,FMBCH,485.02,555,555,555,83803,10.99,1.98,4.42,22.63,5.9,1364328.75,60287.2,2458250000,12/27/2024,14:39:36,FMB CAPITAL HOLDINGS PLC
2852,5,,,ICON,0,18.05,18.05,18.05,0,0.27,1.5,15.89,6.29,1,120574,19159.35,6680000000,12/27/2024,14:39:36,ICON PROPERTIES PLC
2853,6,1355.09,1355.09,ILLOVO,1300,1355.08,1355.09,1355.09,2750,5,0.37,2.34,42.72,6.5,966781.36,22632,713444391,12/27/2024,14:39:36,ILLOVO SUGAR MALAWI PLC
2854,7,,,MPICO,18.53,0,18.53,18.53,0,0.38,2.05,12.84,7.79,0.74,42582.82,5468.81,2298047460,12/27/2024,14:39:36,MALAWI PROPERTY INVESTMENT COMPANY PLC
2855,8,,,NBM,3462.15,0,3462.14,3462.14,0,102.8,2.97,4.47,22.38,7.83,1616583.05,72245,466931738,12/27/2024,14:39:36,NATIONAL BANK OF MALAWI
2856,9,174,152.03,NBS,152.03,173.99,174,157.61,252261,4.54,2.88,6.4,15.61,9.17,458735.47,29378,2910573356,12/27/2024,14:39:36,NBS BANK PLC
2857,10,419.02,419.02,NICO,365.01,419.01,419.03,419.02,1507,10,2.39,7.11,14.06,4.8,437055.08,31096,1043041096,12/27/2024,14:39:36,NICO HOLDINGS PLC
2858,11,,,NITL,440,0,440,440,0,6.5,1.48,36.2,2.76,1.32,59400,21504.55,135000000,12/27/2024,14:39:36,NATIONAL INVESTMENT TRUST PLC
2859,12,,,OMU,1950.01,0,1950.01,1950.01,0,63.37,3.25,4.55,21.99,1.97,27955.99,1271.4,14336331,12/27/2024,14:39:36,OLD MUTUAL LIMITED
2860,13,,,PCL,0,2499.79,2499.79,2499.79,0,46,1.84,13.45,7.44,1.14,300614.3,40421,120255820,12/27/2024,14:39:36,PRESS CORPORATION PLC
2861,14,6000.18,6000.18,STANDARD,6000.18,0,6000.16,6000.18,2079,108.24,1.8,3.73,26.81,7.26,1408051.21,52520,234668162,12/27/2024,14:39:36,STANDARD BANK MALAWI PLC
2862,15,,,SUNBIRD,240.08,0,240.08,240.08,0,7.7,3.21,8.36,11.96,1.29,62800.75,5251.9,261582580,12/27/2024,14:39:36,SUNBIRD TOURISM PLC
2863,16,,,TNM,0,25,25.49,25.49,0,0,0,-1.86,-53.77,6.13,255931.07,-4760,10040450000,12/27/2024,14:39:36,TELEKOM NETWORKS MALAWI PLC
2864,1,90,90,AIRTEL,0,90,91.99,90,2398,0,0,-1.56,-64.18,-93.34,990000,-15424.24,11000000000,12/24/2024,14:44:00,AIRTEL MALAWI PLC
2865,2,,,BHL,,,14.55,14.55,0,0,0,-6.49,-15.41,1.77,12218.37,-792.76,839750705,12/24/2024,14:44:00,BLANTYRE HOTELS PLC
2866,3,148.23,148.22,FDHB,0,148.23,148.23,148.23,97571,3.28,2.21,3.48,28.7,17.43,1022939.86,35646.93,6901031250,12/24/2024,14:44:00,FDH BANK PLC
2867,4,,,FMBCH,555,0,555,555,0,10.99,1.98,4.42,22.63,5.9,1364328.75,60287.2,2458250000,12/24/2024,14:44:00,FMB CAPITAL HOLDINGS PLC
2868,5,,,ICON,0,18.05,18.05,18.05,0,0.27,1.5,15.89,6.29,1,120574,19159.35,6680000000,12/24/2024,14:44:00,ICON PROPERTIES PLC
2869,6,1355.09,1355.09,ILLOVO,1300,1355.09,1355.09,1355.09,8395,5,0.37,2.34,42.72,6.5,966781.36,22632,713444391,12/24/2024,14:44:00,ILLOVO SUGAR MALAWI PLC
2870,7,,,MPICO,18.53,0,18.53,18.53,0,0.38,2.05,12.84,7.79,0.74,42582.82,5468.81,2298047460,12/24/2024,14:44:00,MALAWI PROPERTY INVESTMENT COMPANY PLC
2871,8,3462.15,3462.14,NBM,3462.15,0,3462.13,3462.14,3156,102.8,2.97,4.47,22.38,7.83,1616583.05,72245,466931738,12/24/2024,14:44:00,NATIONAL BANK OF MALAWI
2872,9,174,173.99,NBS,152.03,173.99,174,174,883262,4.54,2.61,5.8,17.24,10.12,506439.76,29378,2910573356,12/24/2024,14:44:00,NBS BANK PLC
2873,10,419.03,419.03,NICO,365.01,415,419.03,419.03,37577,10,2.39,7.11,14.06,4.8,437065.51,31096,1043041096,12/24/2024,14:44:00,NICO HOLDINGS PLC
2874,11,,,NITL,440,0,440,440,0,6.5,1.48,36.2,2.76,1.32,59400,21504.55,135000000,12/24/2024,14:44:00,NATIONAL INVESTMENT TRUST PLC
2875,12,,,OMU,1950.01,0,1950.01,1950.01,0,63.37,3.25,4.55,21.99,1.97,27955.99,1271.4,14336331,12/24/2024,14:44:00,OLD MUTUAL LIMITED
2876,13,,,PCL,0,2499.79,2499.79,2499.79,0,46,1.84,13.45,7.44,1.14,300614.3,40421,120255820,12/24/2024,14:44:00,PRESS CORPORATION PLC
2877,14,6000.16,6000.16,STANDARD,6000.17,0,6000.15,6000.16,219,108.24,1.8,3.73,26.81,7.26,1408046.52,52520,234668162,12/24/2024,14:44:00,STANDARD BANK MALAWI PLC
2878,15,,,SUNBIRD,240.08,0,240.08,240.08,0,7.7,3.21,8.36,11.96,1.29,62800.75,5251.9,261582580,12/24/2024,14:44:00,SUNBIRD TOURISM PLC
2879,16,25.49,25.49,TNM,23,25.49,25.49,25.49,122946,0,0,-1.86,-53.77,6.13,255931.07,-4760,10040450000,12/24/2024,14:44:00,TELEKOM NETWORKS MALAWI PLC
2880,1,92,91.99,AIRTEL,0,91.99,94.97,91.99,6790,0,0,-1.52,-65.6,-95.4,1011890,-15424.24,11000000000,12/23/2024,14:34:13,AIRTEL MALAWI PLC
2881,2,,,BHL,,,14.55,14.55,0,0,0,-6.49,-15.41,1.77,12218.37,-792.76,839750705,12/23/2024,14:34:13,BLANTYRE HOTELS PLC
2882,3,148.23,148.22,FDHB,0,148.23,148.23,148.23,224810,3.28,2.21,3.48,28.7,17.43,1022939.86,35646.93,6901031250,12/23/2024,14:34:13,FDH BANK PLC
2883,4,,,FMBCH,555,0,555,555,0,10.99,1.98,4.42,22.63,5.9,1364328.75,60287.2,2458250000,12/23/2024,14:34:13,FMB CAPITAL HOLDINGS PLC
2884,5,,,ICON,0,18.05,18.05,18.05,0,0.27,1.5,15.89,6.29,1,120574,19159.35,6680000000,12/23/2024,14:34:13,ICON PROPERTIES PLC
2885,6,1355.09,1355.09,ILLOVO,1355.09,0,1355.08,1355.09,23970,5,0.37,2.34,42.72,6.5,966781.36,22632,713444391,12/23/2024,14:34:13,ILLOVO SUGAR MALAWI PLC
2886,7,18.53,18.53,MPICO,18.53,0,18.53,18.53,120031,0.38,2.05,12.84,7.79,0.74,42582.82,5468.81,2298047460,12/23/2024,14:34:13,MALAWI PROPERTY INVESTMENT COMPANY PLC
2887,8,3462.13,3462.12,NBM,3462.13,0,3462.12,3462.13,4196,102.8,2.97,4.47,22.38,7.83,1616578.38,72245,466931738,12/23/2024,14:34:13,NATIONAL BANK OF MALAWI
2888,9,174,174,NBS,174,0,152.01,174,104500,4.54,2.61,5.8,17.24,10.12,506439.76,29378,2910573356,12/23/2024,14:34:13,NBS BANK PLC
2889,10,419.03,419.03,NICO,419.03,415,419.01,419.03,4500,10,2.39,7.11,14.06,4.8,437065.51,31096,1043041096,12/23/2024,14:34:13,NICO HOLDINGS PLC
2890,11,,,NITL,440,0,440,440,0,6.5,1.48,36.2,2.76,1.32,59400,21504.55,135000000,12/23/2024,14:34:13,NATIONAL INVESTMENT TRUST PLC
2891,12,,,OMU,1950.01,0,1950.01,1950.01,0,63.37,3.25,4.55,21.99,1.97,27955.99,1271.4,14336331,12/23/2024,14:34:13,OLD MUTUAL LIMITED
2892,13,2499.79,2499.79,PCL,0,2499.79,2499.78,2499.79,27,46,1.84,13.45,7.44,1.14,300614.3,40421,120255820,12/23/2024,14:34:13,PRESS CORPORATION PLC
2893,14,6000.16,6000.15,STANDARD,0,6000.16,6000.17,6000.15,429,108.24,1.8,3.73,26.81,7.26,1408044.17,52520,234668162,12/23/2024,14:34:13,STANDARD BANK MALAWI PLC
2894,15,,,SUNBIRD,240.08,0,240.08,240.08,0,7.7,3.21,8.36,11.96,1.29,62800.75,5251.9,261582580,12/23/2024,14:34:13,SUNBIRD TOURISM PLC
2895,16,25.49,25.49,TNM,25.49,25.5,25.5,25.49,15554,0,0,-1.86,-53.77,6.13,255931.07,-4760,10040450000,12/23/2024,14:34:13,TELEKOM NETWORKS MALAWI PLC
2896,1,94.99,94.96,AIRTEL,0,94.97,94.99,94.97,176254,0,0,-1.48,-67.73,-98.49,1044670,-15424.24,11000000000,12/20/2024,14:44:40,AIRTEL MALAWI PLC
2897,2,,,BHL,,,14.55,14.55,0,0,0,-6.49,-15.41,1.77,12218.37,-792.76,839750705,12/20/2024,14:44:40,BLANTYRE HOTELS PLC
2898,3,148.24,148.22,FDHB,0,148.22,148.25,148.23,706053,3.28,2.21,3.48,28.7,17.43,1022939.86,35646.93,6901031250,12/20/2024,14:44:40,FDH BANK PLC
2899,4,555,555,FMBCH,555,0,555.01,555,2144,10.99,1.98,4.42,22.63,5.9,1364328.75,60287.2,2458250000,12/20/2024,14:44:40,FMB CAPITAL HOLDINGS PLC
2900,5,18.05,18.05,ICON,0,18.05,18.05,18.05,27331,0.27,1.5,15.89,6.29,1,120574,19159.35,6680000000,12/20/2024,14:44:40,ICON PROPERTIES PLC
2901,6,1355.09,1355.08,ILLOVO,1300,1355.09,1355.08,1355.08,4213,5,0.37,2.34,42.72,6.5,966774.23,22632,713444391,12/20/2024,14:44:40,ILLOVO SUGAR MALAWI PLC
2902,7,18.53,18.53,MPICO,18.53,0,18.53,18.53,21306,0.38,2.05,12.84,7.79,0.74,42582.82,5468.81,2298047460,12/20/2024,14:44:40,MALAWI PROPERTY INVESTMENT COMPANY PLC
2903,8,3462.12,3462.11,NBM,3462.11,3462.12,3462.1,3462.12,1267,102.8,2.97,4.47,22.38,7.83,1616573.71,72245,466931738,12/20/2024,14:44:40,NATIONAL BANK OF MALAWI
2904,9,152.04,152.01,NBS,152.03,152.03,152.01,152.01,8661768,4.54,2.99,6.64,15.06,8.84,442436.26,29378,2910573356,12/20/2024,14:44:40,NBS BANK PLC
2905,10,419.02,419.01,NICO,419.02,415,419.01,419.01,36929,10,2.39,7.12,14.05,4.8,437044.65,31096,1043041096,12/20/2024,14:44:40,NICO HOLDINGS PLC
2906,11,440,440,NITL,440,0,440,440,2505,6.5,1.48,36.2,2.76,1.32,59400,21504.55,135000000,12/20/2024,14:44:40,NATIONAL INVESTMENT TRUST PLC
2907,12,,,OMU,1950.01,0,1950.01,1950.01,0,63.37,3.25,4.69,21.3,1.91,27080.43,1271.4,13887331,12/20/2024,14:44:40,OLD MUTUAL LIMITED
2908,13,,,PCL,2499.78,2499.79,2499.78,2499.78,0,46,1.84,13.45,7.44,1.14,300613.09,40421,120255820,12/20/2024,14:44:40,PRESS CORPORATION PLC
2909,14,6000.18,6000.16,STANDARD,6000.16,6000.16,6000.17,6000.17,12912,108.24,1.8,3.73,26.81,7.26,1408048.87,52520,234668162,12/20/2024,14:44:40,STANDARD BANK MALAWI PLC
2910,15,240.08,240.08,SUNBIRD,240.08,0,240.07,240.08,3574,7.7,3.21,8.36,11.96,1.29,62800.75,5251.9,261582580,12/20/2024,14:44:40,SUNBIRD TOURISM PLC
2911,16,25.5,25.5,TNM,23,25.5,25.54,25.5,4222,0,0,-1.86,-53.79,6.13,256031.48,-4760,10040450000,12/20/2024,14:44:40,TELEKOM NETWORKS MALAWI PLC
2912,1,94.99,94.99,AIRTEL,0,94.99,96.33,94.99,2050,0,0,-1.48,-67.74,-98.51,1044890,-15424.24,11000000000,12/19/2024,14:57:41,AIRTEL MALAWI PLC
2913,2,,,BHL,,,14.55,14.55,0,0,0,-6.49,-15.41,1.77,12218.37,-792.76,839750705,12/19/2024,14:57:41,BLANTYRE HOTELS PLC
2914,3,148.29,148.24,FDHB,0,148.24,148.29,148.25,155029,3.28,2.21,3.48,28.7,17.43,1023077.88,35646.93,6901031250,12/19/2024,14:57:41,FDH BANK PLC
2915,4,555.01,555.01,FMBCH,555,555.01,555,555.01,3106,10.99,1.98,4.42,22.63,5.9,1364353.33,60287.2,2458250000,12/19/2024,14:57:41,FMB CAPITAL HOLDINGS PLC
2916,5,18.05,18.05,ICON,0,18.05,18.05,18.05,8881,0.27,1.5,15.89,6.29,1,120574,19159.35,6680000000,12/19/2024,14:57:41,ICON PROPERTIES PLC
2917,6,1355.08,1355.08,ILLOVO,1300,1355.08,1355.09,1355.08,656,5,0.37,2.34,42.72,6.5,966774.23,22632,713444391,12/19/2024,14:57:41,ILLOVO SUGAR MALAWI PLC
2918,7,18.53,18.53,MPICO,0,18.53,18.53,18.53,5250,0.38,2.05,12.84,7.79,0.74,42582.82,5468.81,2298047460,12/19/2024,14:57:41,MALAWI PROPERTY INVESTMENT COMPANY PLC
2919,8,3462.1,3462.1,NBM,3462.1,0,3462.09,3462.1,1300,102.8,2.97,4.47,22.38,7.83,1616564.37,72245,466931738,12/19/2024,14:57:41,NATIONAL BANK OF MALAWI
2920,9,152.03,152,NBS,152.02,0,151.99,152.01,1059850,4.54,2.99,6.64,15.06,8.84,442436.26,29378,2910573356,12/19/2024,14:57:41,NBS BANK PLC
2921,10,419.01,419.01,NICO,365.01,419.01,419.01,419.01,60047,10,2.39,7.12,14.05,4.8,437044.65,31096,1043041096,12/19/2024,14:57:41,NICO HOLDINGS PLC
2922,11,440,440,NITL,0,440,440,440,1200,6.5,1.48,36.2,2.76,1.32,59400,21504.55,135000000,12/19/2024,14:57:41,NATIONAL INVESTMENT TRUST PLC
2923,12,,,OMU,1950.01,0,1950.01,1950.01,0,63.37,3.25,4.69,21.3,1.91,27080.43,1271.4,13887331,12/19/2024,14:57:41,OLD MUTUAL LIMITED
2924,13,,,PCL,0,2499.79,2499.78,2499.78,0,46,1.84,13.45,7.44,1.14,300613.09,40421,120255820,12/19/2024,14:57:41,PRESS CORPORATION PLC
2925,14,,,STANDARD,6000.17,0,6000.17,6000.17,0,108.24,1.8,3.73,26.81,7.26,1408048.87,52520,234668162,12/19/2024,14:57:41,STANDARD BANK MALAWI PLC
2926,15,,,SUNBIRD,240.07,0,240.07,240.07,0,7.7,3.21,8.36,11.96,1.29,62798.13,5251.9,261582580,12/19/2024,14:57:41,SUNBIRD TOURISM PLC
2927,16,25.54,25.54,TNM,23,25.54,25.56,25.54,66605,0,0,-1.86,-53.87,6.14,256433.09,-4760,10040450000,12/19/2024,14:57:41,TELEKOM NETWORKS MALAWI PLC
2928,1,96.96,95.97,AIRTEL,0,95.97,96.98,96.33,57686,0,0,-1.46,-68.7,-99.9,1059630,-15424.24,11000000000,12/18/2024,14:41:18,AIRTEL MALAWI PLC
2929,2,,,BHL,,,14.55,14.55,0,0,0,-6.49,-15.41,1.77,12218.37,-792.76,839750705,12/18/2024,14:41:18,BLANTYRE HOTELS PLC
2930,3,148.29,148.28,FDHB,0,148.29,148.35,148.29,53428,3.28,2.21,3.48,28.71,17.43,1023353.92,35646.93,6901031250,12/18/2024,14:41:18,FDH BANK PLC
2931,4,555,555,FMBCH,555,0,555,555,972,10.99,1.98,4.42,22.63,5.9,1364328.75,60287.2,2458250000,12/18/2024,14:41:18,FMB CAPITAL HOLDINGS PLC
2932,5,,,ICON,18.05,0,18.05,18.05,0,0.27,1.5,15.89,6.29,1,120574,19159.35,6680000000,12/18/2024,14:41:18,ICON PROPERTIES PLC
2933,6,1355.09,1355.08,ILLOVO,1300,1355.09,1355.09,1355.09,250,5,0.37,2.34,42.72,6.5,966781.36,22632,713444391,12/18/2024,14:41:18,ILLOVO SUGAR MALAWI PLC
2934,7,,,MPICO,0,18.53,18.53,18.53,0,0.38,2.05,12.84,7.79,0.74,42582.82,5468.81,2298047460,12/18/2024,14:41:18,MALAWI PROPERTY INVESTMENT COMPANY PLC
2935,8,3462.09,3462.09,NBM,3462.09,0,3462.08,3462.09,1638,102.8,2.97,4.47,22.38,7.83,1616559.7,72245,466931738,12/18/2024,14:41:18,NATIONAL BANK OF MALAWI
2936,9,,,NBS,152,0,151.99,151.99,0,4.54,2.99,6.64,15.06,8.84,442378.04,29378,2910573356,12/18/2024,14:41:18,NBS BANK PLC
2937,10,419.01,419.01,NICO,419,419.01,404.13,419.01,50494,10,2.39,7.12,14.05,4.8,437044.65,31096,1043041096,12/18/2024,14:41:18,NICO HOLDINGS PLC
2938,11,440,440,NITL,0,440,440,440,717,6.5,1.48,36.2,2.76,1.32,59400,21504.55,135000000,12/18/2024,14:41:18,NATIONAL INVESTMENT TRUST PLC
